,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0022720,1883.395421,0.037011384,0.10008926,0.36978377,0.711543609,0.94874236
FBgn0023514,976.047577,0.03763401,0.100966561,0.372737366,0.709343923,0.94874236
FBgn0025388,421.4690808,-0.049045211,0.133130733,-0.368398868,0.712575841,0.94874236
FBgn0026533,4508.735685,-0.043795541,0.118485069,-0.369629198,0.711658793,0.94874236
FBgn0027509,1689.519261,0.044220509,0.117388934,0.376700828,0.706395947,0.94874236
FBgn0028541,1727.044871,-0.039023113,0.105988874,-0.368181216,0.712738116,0.94874236
FBgn0029176,27096.39814,0.055998599,0.150343038,0.372472181,0.709541321,0.94874236
FBgn0029538,57.55009933,-0.108798955,0.289034553,-0.376421966,0.706603219,0.94874236
FBgn0029942,197.957675,0.071579592,0.192204821,0.372413093,0.709585307,0.94874236
FBgn0030060,626.7932116,0.044643148,0.121039237,0.368832035,0.712252925,0.94874236
FBgn0030114,1022.962864,-0.081081363,0.217521164,-0.372751603,0.709333326,0.94874236
FBgn0030137,78.97196011,-0.10093598,0.27331409,-0.369303975,0.711901163,0.94874236
FBgn0030177,544.9168856,-0.050746346,0.136521999,-0.371708193,0.710110124,0.94874236
FBgn0030319,9.483395564,0.223691478,0.589672334,0.379348775,0.704428884,0.94874236
FBgn0030406,203.3911806,-0.063357142,0.171098768,-0.370295724,0.711162159,0.94874236
FBgn0030658,1127.242622,-0.055162478,0.146224026,-0.377246337,0.705990548,0.94874236
FBgn0030722,25.36517398,0.150474413,0.408958078,0.367945813,0.712913639,0.94874236
FBgn0030766,580.4584943,-0.048072346,0.129343977,-0.371662812,0.710143917,0.94874236
FBgn0030795,138.4667968,0.06611428,0.176859206,0.373824362,0.708534994,0.94874236
FBgn0031062,465.6603588,-0.052974668,0.142748844,-0.371104007,0.710560067,0.94874236
FBgn0031832,251.3617839,0.058627576,0.158534504,0.369809565,0.711524388,0.94874236
FBgn0031947,1011.22125,-0.04860526,0.131448385,-0.369766886,0.71155619,0.94874236
FBgn0032298,808.5915299,-0.061036271,0.1646818,-0.370631555,0.710911976,0.94874236
FBgn0032726,34.67301667,-0.152337052,0.409736894,-0.371792373,0.710047442,0.94874236
FBgn0032811,232.3773089,0.058509154,0.154279534,0.37924119,0.704508767,0.94874236
FBgn0033060,118.1214414,-0.076210371,0.203776821,-0.373989401,0.708412202,0.94874236
FBgn0033247,620.0147004,-0.053000388,0.141126228,-0.375553069,0.707249186,0.94874236
FBgn0033372,30.17179398,-0.151081523,0.40138406,-0.376401403,0.706618503,0.94874236
FBgn0033971,376.229604,-0.051336064,0.139329091,-0.368451871,0.712536326,0.94874236
FBgn0034095,20.87449274,-0.158894485,0.425142307,-0.373744232,0.708594613,0.94874236
FBgn0034371,745.3159276,-0.066889164,0.176280378,-0.379447588,0.704355518,0.94874236
FBgn0034422,189.3022844,-0.075001789,0.202616656,-0.37016596,0.711258838,0.94874236
FBgn0034919,158.8749837,-0.089059218,0.234900345,-0.379136172,0.704586746,0.94874236
FBgn0034967,10493.65079,-0.059210132,0.160850002,-0.368107747,0.712792895,0.94874236
FBgn0035415,217.4286319,-0.090068224,0.241302717,-0.373258226,0.708956264,0.94874236
FBgn0035907,89.15913501,0.09543839,0.25150806,0.379464538,0.704342933,0.94874236
FBgn0036005,180.0808137,-0.061650249,0.163691286,-0.37662511,0.706452225,0.94874236
FBgn0036533,832.0805476,0.043290135,0.115284473,0.375507076,0.707283385,0.94874236
FBgn0036837,67.87160367,-0.119513753,0.319937776,-0.373553114,0.708736822,0.94874236
FBgn0036850,149.097049,0.07845736,0.210004331,0.37359877,0.708702849,0.94874236
FBgn0036886,299.3861525,-0.059125548,0.159240838,-0.371296389,0.710416787,0.94874236
FBgn0037001,1843.155722,0.066755446,0.176838338,0.377494195,0.705806378,0.94874236
FBgn0037108,1069.668447,-0.050813968,0.136904951,-0.371162384,0.710516589,0.94874236
FBgn0037375,39.36408492,-0.143417391,0.385452809,-0.372075095,0.709836938,0.94874236
FBgn0037440,238.2077602,0.060553491,0.160958886,0.376204709,0.706764715,0.94874236
FBgn0037781,68.82679411,-0.101061318,0.273841058,-0.369051004,0.712089708,0.94874236
FBgn0037899,2756.782512,-0.068362643,0.181128732,-0.377425725,0.705857252,0.94874236
FBgn0038787,4767.5364,-0.04049929,0.108999775,-0.37155389,0.710225026,0.94874236
FBgn0039223,700.817138,0.044824278,0.121487878,0.36896091,0.712156862,0.94874236
FBgn0039688,9.407377805,0.218310328,0.579278167,0.376866142,0.706273084,0.94874236
FBgn0042206,37.80269445,-0.144773148,0.3856034,-0.375445725,0.707329004,0.94874236
FBgn0051223,181.1542467,0.0632041,0.170777473,0.370096236,0.711310786,0.94874236
FBgn0051344,360.0229821,-0.062052492,0.166780851,-0.372060055,0.709848137,0.94874236
FBgn0051525,35.765892,-0.140299551,0.370577333,-0.378597227,0.704986981,0.94874236
FBgn0051526,9.830951972,-0.261647802,0.711307656,-0.367840554,0.712992128,0.94874236
FBgn0051531,1143.210607,-0.055055491,0.148740204,-0.370145326,0.711274212,0.94874236
FBgn0052062,413.0055455,-0.065098782,0.172994029,-0.376306528,0.706689027,0.94874236
FBgn0052250,213.3098927,0.066543858,0.179156444,0.371428772,0.710318199,0.94874236
FBgn0052372,12.39319619,0.202855803,0.540161557,0.375546539,0.707254042,0.94874236
FBgn0053080,56.29487664,-0.10063364,0.273276217,-0.368248802,0.712687724,0.94874236
FBgn0053505,312.3358509,-0.059792865,0.162013077,-0.369061967,0.712081537,0.94874236
FBgn0053520,274.7952619,-0.05275008,0.142880107,-0.369191211,0.711985207,0.94874236
FBgn0085384,39.00024792,0.126247099,0.332796653,0.37935207,0.704426438,0.94874236
FBgn0086359,270.1521509,0.067176638,0.177763256,0.37789946,0.705505284,0.94874236
FBgn0086901,4356.796252,0.057892433,0.156132697,0.370789937,0.710793997,0.94874236
FBgn0250868,48.67949751,-0.42126117,1.139059915,-0.369832319,0.711507433,0.94874236
FBgn0260789,1095.908792,0.048081944,0.126565647,0.379897271,0.704021673,0.94874236
FBgn0033027,21.14577298,0.165594885,0.450722281,0.367398934,0.713321467,0.949024633
FBgn0033337,161.4002308,-0.063137923,0.172050105,-0.366974046,0.713638378,0.949134354
FBgn0035703,152.5418741,-0.068132864,0.185628137,-0.367039528,0.713589533,0.949134354
FBgn0032986,993.3587335,-0.070444879,0.192093288,-0.366722233,0.713826221,0.949228266
FBgn0037070,214.4527218,-0.063756372,0.174035405,-0.366341389,0.714110349,0.949409339
FBgn0046222,793.9054279,0.042090246,0.114929895,0.36622539,0.714196898,0.949409339
FBgn0003607,2389.286754,-0.048221836,0.131836232,-0.365770742,0.714536153,0.949433379
FBgn0034089,1644.735277,-0.044909841,0.122841998,-0.365590283,0.714670827,0.949433379
FBgn0037345,129.898994,0.10398704,0.284449753,0.365572616,0.714684012,0.949433379
FBgn0087035,9095.369986,-0.072270144,0.197556623,-0.3658199,0.71449947,0.949433379
FBgn0038373,35.32460025,-0.112849297,0.308873805,-0.365357294,0.714844716,0.949491086
FBgn0031604,1115.471987,0.041151871,0.112694186,0.3651641,0.714988915,0.949526857
FBgn0034000,126.9260482,-0.09821902,0.26938877,-0.364599534,0.715410362,0.949619296
FBgn0034761,1248.66054,0.048099266,0.131908922,0.364639974,0.715380172,0.949619296
FBgn0035916,286.8838343,-0.074008123,0.202853075,-0.364836091,0.715233763,0.949619296
FBgn0000454,2698.941786,0.053306747,0.147481434,0.361447169,0.717765192,0.949757166
FBgn0005666,326.151796,-0.112523812,0.310064254,-0.362904819,0.716675987,0.949757166
FBgn0010417,482.9987171,0.05265351,0.145217424,0.362583969,0.716915687,0.949757166
FBgn0011327,495.8995448,0.046009329,0.126972927,0.36235543,0.717086441,0.949757166
FBgn0016701,687.313004,-0.045091191,0.124448695,-0.362327548,0.717107275,0.949757166
FBgn0021764,630.3407758,-0.047807138,0.132080354,-0.361954951,0.717385695,0.949757166
FBgn0023095,89.11840724,-0.081163029,0.223845244,-0.362585452,0.71691458,0.949757166
FBgn0027556,413.937447,0.067755039,0.187520819,0.361320089,0.717860177,0.949757166
FBgn0031106,465.6815622,0.078832973,0.217798477,0.361953737,0.717386602,0.949757166
FBgn0032214,406.7458015,-0.070914073,0.195203188,-0.363283372,0.716393213,0.949757166
FBgn0033373,438.1270832,-0.064418063,0.17789891,-0.362104878,0.717273659,0.949757166
FBgn0034946,692.8955379,0.056205075,0.154386314,0.364054776,0.715817107,0.949757166
FBgn0035248,60.20021988,-0.095038019,0.262581263,-0.361937549,0.717398699,0.949757166
FBgn0037643,2311.159634,0.046985293,0.129207783,0.363641353,0.716125843,0.949757166
FBgn0039655,9.260865406,-0.246318726,0.680385198,-0.362028343,0.71733085,0.949757166
FBgn0040002,372.7883269,-0.070478213,0.194139753,-0.363028243,0.716583787,0.949757166
FBgn0040931,265.925488,0.062609681,0.172399141,0.363167015,0.716480126,0.949757166
FBgn0052484,918.8042549,-0.054864612,0.150626963,-0.364241638,0.715677577,0.949757166
FBgn0053294,59.15492282,-0.132879703,0.367534262,-0.361543716,0.717693031,0.949757166
FBgn0085484,261.0552762,-0.055590045,0.153686733,-0.361710107,0.717568674,0.949757166
FBgn0039179,377.1414977,-0.047727718,0.132156936,-0.361144256,0.717991611,0.949775866
FBgn0030687,783.1232236,-0.058418658,0.161934177,-0.360755582,0.71828217,0.95000502
FBgn0000326,269.3501339,0.056330804,0.156857913,0.359119942,0.719505364,0.950044099
FBgn0001149,2032.158172,0.041190233,0.115463653,0.356737655,0.721288213,0.950044099
FBgn0001218,30453.63462,0.041210002,0.116021171,0.355193809,0.722444402,0.950044099
FBgn0014455,3460.299659,0.05936201,0.164889331,0.360011225,0.718838739,0.950044099
FBgn0016794,2626.707189,0.043950428,0.124399955,0.353299387,0.723864005,0.950044099
FBgn0020930,638.1688303,0.052038312,0.146426643,0.355388271,0.722298734,0.950044099
FBgn0024833,1362.466245,-0.049368167,0.140386169,-0.351659763,0.72509344,0.950044099
FBgn0024889,661.7933402,0.043908281,0.124717226,0.352062681,0.724791255,0.950044099
FBgn0025352,2395.721069,-0.060937044,0.172442389,-0.353376243,0.723806394,0.950044099
FBgn0026239,72.14356718,0.081384919,0.227403317,0.357888004,0.720427128,0.950044099
FBgn0026749,328.4125709,-0.050331466,0.141316029,-0.356162469,0.721718897,0.950044099
FBgn0029088,1138.244453,-0.054177918,0.15244208,-0.355400014,0.722289938,0.950044099
FBgn0029503,327.615391,-0.053672185,0.150092034,-0.357595157,0.720646303,0.950044099
FBgn0029714,230.0521684,0.06021821,0.170548267,0.353086025,0.724023949,0.950044099
FBgn0030049,2549.496116,-0.065587456,0.183651245,-0.357130473,0.720994133,0.950044099
FBgn0030061,677.1084435,-0.04215469,0.11886672,-0.354638289,0.722860587,0.950044099
FBgn0030434,822.8412276,-0.054493416,0.154914022,-0.351765548,0.725014098,0.950044099
FBgn0030530,1733.155796,0.061959005,0.172385715,0.35942076,0.719280346,0.950044099
FBgn0030834,389.4521245,-0.047582855,0.135276731,-0.351744568,0.725029833,0.950044099
FBgn0030852,28.75928618,-0.146527435,0.41589876,-0.352315153,0.724601925,0.950044099
FBgn0030993,3629.305343,-0.078313791,0.221379388,-0.353753762,0.723523428,0.950044099
FBgn0031189,147.8636641,0.06306814,0.17774783,0.35481806,0.722725898,0.950044099
FBgn0031194,776.1052895,-0.039862578,0.111340724,-0.358023345,0.720325843,0.950044099
FBgn0032017,97.17743384,0.091435731,0.255833018,0.35740395,0.72078942,0.950044099
FBgn0032398,1220.240611,0.042209095,0.119116964,0.354349991,0.723076607,0.950044099
FBgn0032634,380.8419438,0.076939665,0.214454475,0.358769221,0.71976774,0.950044099
FBgn0033093,37.45007229,0.114545896,0.318634297,0.359490165,0.719228434,0.950044099
FBgn0033569,214.1849204,0.053886406,0.151679902,0.355263985,0.722391834,0.950044099
FBgn0033691,523.0199332,-0.101000648,0.285028498,-0.354352804,0.723074499,0.950044099
FBgn0034255,500.0662632,0.087573627,0.244269409,0.35851246,0.719959845,0.950044099
FBgn0035099,803.8908731,0.049789356,0.139332136,0.357342945,0.720835084,0.950044099
FBgn0035437,2780.569149,-0.043765075,0.123284583,-0.354992274,0.722595379,0.950044099
FBgn0036030,459.4377912,-0.04722523,0.131238147,-0.359843771,0.718963968,0.950044099
FBgn0036155,76.3019567,-0.155526094,0.441139597,-0.352555278,0.72442187,0.950044099
FBgn0036159,340.3717318,0.054714323,0.154768017,0.353524742,0.723695083,0.950044099
FBgn0036212,20.86135791,0.168480405,0.476172492,0.353822214,0.723472125,0.950044099
FBgn0036662,358.2064112,-0.064421038,0.182824136,-0.352366156,0.72456368,0.950044099
FBgn0036733,489.1614386,0.046133323,0.129869582,0.355228089,0.722418723,0.950044099
FBgn0036761,917.5212611,-0.039335559,0.111010886,-0.354339651,0.723084356,0.950044099
FBgn0038652,239.8500913,-0.061962882,0.173230559,-0.357690253,0.720575128,0.950044099
FBgn0039127,51.06604664,-0.109466052,0.307844857,-0.355588374,0.722148852,0.950044099
FBgn0039266,851.7166054,0.062289944,0.176110509,0.353698054,0.723565181,0.950044099
FBgn0039359,19415.33937,0.053438807,0.151581581,0.352541557,0.724432159,0.950044099
FBgn0039430,507.5765274,-0.046179276,0.12873405,-0.358718425,0.719805743,0.950044099
FBgn0039849,941.2498453,0.050732774,0.140858146,0.360169256,0.718720564,0.950044099
FBgn0046692,207.169,-0.206809226,0.585592691,-0.353162239,0.723966815,0.950044099
FBgn0050047,15.14011278,0.167650003,0.475827156,0.352333827,0.724587922,0.950044099
FBgn0050340,136.7438126,-0.075712146,0.215318681,-0.351628321,0.725117023,0.950044099
FBgn0050392,202.4150035,0.062616105,0.177447438,0.352871282,0.724184941,0.950044099
FBgn0051915,1077.56007,0.050895955,0.143026547,0.355849709,0.72195312,0.950044099
FBgn0054039,49.92724898,-0.134754384,0.380102348,-0.354521314,0.722948233,0.950044099
FBgn0083953,164.3289134,-0.08669509,0.240471973,-0.360520558,0.718457886,0.950044099
FBgn0086443,4472.130922,-0.055183794,0.156148048,-0.353406878,0.723783431,0.950044099
FBgn0086899,3766.375132,0.058430064,0.163925894,0.356441944,0.721509623,0.950044099
FBgn0250755,150.4457864,0.065655105,0.182293681,0.360161167,0.718726613,0.950044099
FBgn0259745,1532.847694,-0.049077997,0.139009088,-0.353056033,0.724046433,0.950044099
FBgn0260635,8910.140391,0.032690096,0.091056821,0.359007653,0.719589364,0.950044099
FBgn0261575,10.68123459,-0.334367059,0.94995859,-0.351980667,0.724852761,0.950044099
FBgn0037622,791.0714368,0.047341704,0.134740816,0.351353849,0.725322901,0.950160092
FBgn0036104,632.0059766,0.0387876,0.110539166,0.350894636,0.725667396,0.950457603
FBgn0035333,2133.250831,-0.044788076,0.127903272,-0.350171462,0.726210023,0.950860698
FBgn0036689,117.5527582,-0.076835329,0.219403286,-0.350201361,0.726187586,0.950860698
FBgn0030067,1941.839124,-0.055614514,0.158976486,-0.349828554,0.726467368,0.951043861
FBgn0003731,137.5751921,0.087009427,0.248990243,0.349449144,0.726752144,0.95126287
FBgn0004654,2080.670888,0.06333567,0.181332394,0.3492794,0.726879562,0.951275872
FBgn0000588,339.9175908,-0.059369834,0.172341222,-0.344490036,0.730477788,0.951526876
FBgn0001133,485.0680791,0.056002946,0.16186414,0.345987354,0.729352219,0.951526876
FBgn0002576,273.8035935,0.118067227,0.339876483,0.34738275,0.728303791,0.951526876
FBgn0010750,913.6571933,0.051061221,0.147221795,0.346831942,0.728717578,0.951526876
FBgn0016684,24.34769339,-0.128329754,0.372515835,-0.344494762,0.730474234,0.951526876
FBgn0020655,1045.971902,-0.03975676,0.114522175,-0.347153378,0.728476094,0.951526876
FBgn0024945,469.8478115,-0.042285746,0.122238266,-0.345928871,0.729396171,0.951526876
FBgn0026261,345.2198735,0.059807797,0.173524857,0.34466415,0.730346873,0.951526876
FBgn0030228,383.6328849,-0.052255664,0.151365939,-0.345227364,0.729923448,0.951526876
FBgn0030945,347.2930684,0.087600948,0.253207821,0.345964622,0.729369303,0.951526876
FBgn0031188,390.4528985,-0.045991634,0.133321157,-0.344968757,0.730117859,0.951526876
FBgn0031479,303.2289095,0.047497255,0.1366836,0.347497837,0.728217343,0.951526876
FBgn0031661,536.860801,-0.050343716,0.144720606,-0.347868336,0.727939066,0.951526876
FBgn0032234,422.3425209,-0.065351731,0.189980444,-0.343991887,0.730852387,0.951526876
FBgn0032595,151.2876463,0.065349465,0.188295063,0.347058834,0.728547119,0.951526876
FBgn0034345,1481.023687,-0.044848166,0.130225891,-0.344387476,0.730554906,0.951526876
FBgn0034708,1962.716525,0.037759117,0.109264577,0.345575103,0.72966206,0.951526876
FBgn0035335,253.2129255,0.067960054,0.196864408,0.345212495,0.729934626,0.951526876
FBgn0036107,132.0067587,0.109374206,0.315414236,0.346763696,0.728768853,0.951526876
FBgn0037182,1458.073034,-0.038338473,0.110963394,-0.345505592,0.729714307,0.951526876
FBgn0037230,11.87718073,0.184205785,0.532493559,0.345930541,0.729394916,0.951526876
FBgn0038286,1603.254772,-0.04806805,0.139763958,-0.343923071,0.730904141,0.951526876
FBgn0038771,1721.332406,0.042694589,0.123642359,0.345307136,0.729863483,0.951526876
FBgn0038965,280.074265,0.056165586,0.162933815,0.344714113,0.730309307,0.951526876
FBgn0039059,29.87501358,-0.121827849,0.352175719,-0.345929155,0.729395957,0.951526876
FBgn0039336,106.7377219,0.066034036,0.191808675,0.344270329,0.730642996,0.951526876
FBgn0040153,91.48490553,0.124405474,0.358457653,0.347057658,0.728548002,0.951526876
FBgn0041164,2321.304821,-0.047770097,0.138133483,-0.34582562,0.72947377,0.951526876
FBgn0051668,28.22452232,0.1191244,0.346429915,0.343862912,0.730949385,0.951526876
FBgn0065104,328.2066517,-0.073186191,0.211837206,-0.345483178,0.729731155,0.951526876
FBgn0085363,661.738925,-0.040561561,0.117924901,-0.343960948,0.730875655,0.951526876
FBgn0085405,307.6319377,0.057189652,0.164609361,0.347426487,0.728270937,0.951526876
FBgn0086447,117.3431094,-0.110601869,0.318143098,-0.34764818,0.728104418,0.951526876
FBgn0052281,165.5763241,-0.068769725,0.200356768,-0.343236348,0.731420662,0.951987318
FBgn0030556,1420.165495,0.052161854,0.152215018,0.342685329,0.731835201,0.9523382
FBgn0030648,394.5212006,-0.043911322,0.128183784,-0.34256534,0.731925481,0.9523382
FBgn0004237,4925.238598,-0.050228025,0.147029515,-0.341618658,0.732637894,0.952666865
FBgn0004868,3307.275848,-0.045487793,0.133337319,-0.34114825,0.732991979,0.952666865
FBgn0020611,1192.774205,-0.036603567,0.107012379,-0.342049834,0.732313389,0.952666865
FBgn0031708,239.8781907,0.050623786,0.148421201,0.341081906,0.733041923,0.952666865
FBgn0036483,379.6635382,-0.050643278,0.148422188,-0.341210962,0.732944771,0.952666865
FBgn0038585,487.7425934,-0.047829503,0.140210227,-0.34112706,0.733007931,0.952666865
FBgn0052091,43.21936418,-0.098764426,0.289649521,-0.340979077,0.733119333,0.952666865
FBgn0086254,1395.616491,0.044674209,0.130769306,0.341626105,0.732632289,0.952666865
FBgn0034814,265.7180434,0.056768151,0.166866065,0.340201889,0.733704496,0.952968448
FBgn0039667,14.33461672,-0.18249901,0.536283619,-0.340303159,0.733628239,0.952968448
FBgn0067861,34.69742718,0.614176527,1.804524318,0.340353699,0.733590182,0.952968448
FBgn0030329,838.6179716,0.038499277,0.113227227,0.340017839,0.733843094,0.952995595
FBgn0015320,1135.810376,-0.037527369,0.110609516,-0.339277943,0.734400358,0.953107875
FBgn0016685,2752.221691,0.032294211,0.095185134,0.339277887,0.734400399,0.953107875
FBgn0050096,38.56901096,-0.116073474,0.341996911,-0.33939919,0.734309029,0.953107875
FBgn0082831,2047.462774,-0.03997419,0.117807508,-0.339317849,0.734370298,0.953107875
FBgn0004419,1423.704374,-0.065887767,0.194389575,-0.338947021,0.734649641,0.953144439
FBgn0034498,1117.15967,0.044727289,0.132035876,0.338751033,0.734797292,0.953144439
FBgn0036019,19.23898823,0.182701936,0.539193851,0.338842766,0.734728182,0.953144439
FBgn0037734,888.791932,-0.056309242,0.166292591,-0.338615458,0.734899436,0.953144439
FBgn0051390,219.7904014,0.055705842,0.164707121,0.338211495,0.735203814,0.953272871
FBgn0259784,236.5414346,0.065084448,0.192459863,0.338171537,0.735233924,0.953272871
FBgn0053645,11.31279007,0.235272508,0.696917787,0.337590046,0.735672145,0.953688337
FBgn0027453,849.567464,-0.038121208,0.113145274,-0.336922668,0.736175197,0.954034982
FBgn0038856,468.3830477,0.046754297,0.138726726,0.337024439,0.736098477,0.954034982
FBgn0029783,93.33522082,0.07514312,0.223286649,0.336532077,0.736469667,0.954263865
FBgn0003071,1408.909416,0.057894998,0.17236831,0.335879597,0.736961664,0.954430727
FBgn0003660,2748.939714,-0.041014681,0.122465274,-0.334908661,0.737693989,0.954430727
FBgn0004106,487.5611511,-0.065044424,0.19418462,-0.334961768,0.737653926,0.954430727
FBgn0014092,260.1145073,0.079891962,0.238040364,0.335623594,0.737154729,0.954430727
FBgn0020272,604.1296434,0.046882299,0.139926254,0.335050052,0.73758733,0.954430727
FBgn0023167,804.0421414,0.042645939,0.12740808,0.334719268,0.737836865,0.954430727
FBgn0028700,331.1620736,-0.057306123,0.17084776,-0.335422152,0.73730666,0.954430727
FBgn0030400,1351.510647,-0.054741207,0.163299558,-0.335219567,0.737459463,0.954430727
FBgn0031089,221.0320346,-0.101913389,0.303612295,-0.335669505,0.737120104,0.954430727
FBgn0051392,124.033881,0.059441394,0.177626754,0.334642122,0.737895066,0.954430727
FBgn0051534,798.8579924,-0.04796942,0.142811709,-0.335892765,0.736951733,0.954430727
FBgn0036173,449.13008,0.069878203,0.208918543,0.33447583,0.738020526,0.954440537
FBgn0032814,432.7409525,-0.045671413,0.13665188,-0.334217235,0.738215639,0.954540407
FBgn0024188,535.1295144,0.049829013,0.149289823,0.333773672,0.738550352,0.954570659
FBgn0030431,504.6341752,-0.050415754,0.150973216,-0.333938399,0.738426043,0.954570659
FBgn0085279,59.71540911,-0.132437192,0.396854151,-0.333717542,0.738592711,0.954570659
FBgn0026250,3740.130356,0.045335246,0.136088223,0.333131298,0.739035175,0.954685356
FBgn0032897,59.77765894,0.0934956,0.280579219,0.333223536,0.738965553,0.954685356
FBgn0086898,19.46937637,-0.158453815,0.475437349,-0.333280117,0.738922846,0.954685356
FBgn0010421,265.2183284,-0.062794243,0.188812443,-0.332574708,0.739455338,0.954873679
FBgn0010435,61.47448567,-0.084158973,0.253589602,-0.331870757,0.739986853,0.954873679
FBgn0017567,1074.933518,0.051355975,0.154938943,0.331459437,0.740297475,0.954873679
FBgn0019968,2134.635946,-0.038268769,0.11555537,-0.331172572,0.740514137,0.954873679
FBgn0030235,3303.170864,-0.071288156,0.215330409,-0.331064044,0.74059611,0.954873679
FBgn0031635,815.5192304,-0.055835348,0.168201646,-0.331954822,0.739923373,0.954873679
FBgn0035216,26.03492847,-0.1569188,0.472318633,-0.332230805,0.739714985,0.954873679
FBgn0036017,15.43892664,0.154019348,0.464729483,0.331417208,0.740329368,0.954873679
FBgn0036181,89.45142621,-0.243873126,0.733553096,-0.332454633,0.739545991,0.954873679
FBgn0037750,317.9534761,-0.053461793,0.160823198,-0.332425878,0.7395677,0.954873679
FBgn0039251,28.90858119,-0.133245046,0.401604529,-0.331781731,0.74005408,0.954873679
FBgn0052365,10.04993283,-0.188280482,0.568620481,-0.331118009,0.740555349,0.954873679
FBgn0031270,34.54335659,-0.142452942,0.43075423,-0.330705846,0.740866686,0.955051018
FBgn0035824,148.8791745,0.060895671,0.184264212,0.330480187,0.741037161,0.955051018
FBgn0037634,160.58164,-0.075555823,0.228670475,-0.330413546,0.741087507,0.955051018
FBgn0002579,10972.36298,-0.043012905,0.13052874,-0.329528233,0.741756458,0.955152996
FBgn0034407,25.96733483,-0.192331646,0.583528113,-0.329601337,0.741701212,0.955152996
FBgn0039555,1294.500535,0.049287797,0.149432707,0.329832725,0.741526359,0.955152996
FBgn0039674,641.7257955,-0.035639839,0.108057007,-0.329824418,0.741532636,0.955152996
FBgn0053510,19.76980977,-0.18506158,0.561350833,-0.329671872,0.741647909,0.955152996
FBgn0011638,3669.724443,-0.035244706,0.107365994,-0.32826694,0.742709839,0.955165432
FBgn0027066,3996.349249,-0.05062743,0.154176126,-0.328373991,0.742628906,0.955165432
FBgn0030700,50.02935733,0.094413809,0.287086406,0.328868963,0.742254735,0.955165432
FBgn0033017,599.0950595,-0.100028031,0.304682174,-0.328302864,0.742682679,0.955165432
FBgn0037515,688.4822326,0.04895115,0.148891219,0.328771236,0.742328606,0.955165432
FBgn0037560,533.6572272,-0.091097715,0.277407428,-0.328389603,0.742617103,0.955165432
FBgn0040339,113.2966528,-0.076111924,0.231855976,-0.328272428,0.742705689,0.955165432
FBgn0259824,1265.223596,-0.041415207,0.126074938,-0.328496749,0.742536102,0.955165432
FBgn0024754,1897.115873,0.054317331,0.165551194,0.328099907,0.742836125,0.955176132
FBgn0025109,353.3994356,-0.047780621,0.145762564,-0.327797613,0.743064693,0.955318326
FBgn0000239,2481.338474,-0.032771585,0.100578835,-0.325829832,0.744553107,0.955554856
FBgn0000594,21.50458569,-0.155331627,0.475279497,-0.326821645,0.743802788,0.955554856
FBgn0028274,861.1612457,0.04645742,0.142526363,0.325956678,0.744457132,0.955554856
FBgn0030747,1366.339543,0.038580345,0.118098277,0.326679998,0.74390993,0.955554856
FBgn0033698,1184.693904,0.040298587,0.12373593,0.325682176,0.744664831,0.955554856
FBgn0034687,10.69649996,-0.18087195,0.555123271,-0.325823038,0.744558247,0.955554856
FBgn0035589,366.2594822,-0.056415909,0.173129479,-0.325859635,0.744530557,0.955554856
FBgn0037364,383.7588251,0.052348812,0.160552873,0.326053411,0.744383945,0.955554856
FBgn0037720,1307.929566,-0.040421864,0.124109717,-0.325694591,0.744655437,0.955554856
FBgn0040918,4116.368024,-0.02977902,0.091066679,-0.327002366,0.743666096,0.955554856
FBgn0053260,16.7852697,-0.195284681,0.598658305,-0.326203912,0.744270082,0.955554856
FBgn0261562,394.9063121,-0.048742754,0.149109862,-0.326891548,0.743749914,0.955554856
FBgn0011336,3761.961675,0.047181728,0.146502504,0.322054074,0.74741173,0.955596522
FBgn0021872,15056.478,-0.037499489,0.116427841,-0.322083527,0.747389418,0.955596522
FBgn0023094,240.119894,0.049205579,0.152401457,0.322868167,0.746795085,0.955596522
FBgn0028436,213.5988993,0.054458049,0.168343249,0.323494105,0.746321071,0.955596522
FBgn0029152,648.2221913,-0.045374306,0.139876868,-0.324387489,0.74564469,0.955596522
FBgn0031985,1881.826918,0.03437884,0.106543034,0.322675621,0.746940917,0.955596522
FBgn0032249,99.87718683,-0.067947722,0.210446052,-0.322874778,0.746790079,0.955596522
FBgn0033900,131.3073707,-0.066042606,0.204541877,-0.322880608,0.746785663,0.955596522
FBgn0034741,34.28217086,0.112212248,0.346458663,0.323883512,0.746026227,0.955596522
FBgn0035965,72.73121299,0.086149337,0.267167926,0.32245389,0.747108864,0.955596522
FBgn0036306,288.9244725,-0.087270363,0.26951969,-0.323799583,0.746089772,0.955596522
FBgn0036386,260.1206204,-0.060308042,0.186988793,-0.32252223,0.747057099,0.955596522
FBgn0036980,780.4123633,0.042350542,0.131204761,0.322782051,0.746860307,0.955596522
FBgn0037025,839.9729385,-0.069853966,0.214677754,-0.325389869,0.744886022,0.955596522
FBgn0037282,844.2177438,-0.036857925,0.114274257,-0.322539179,0.747044261,0.955596522
FBgn0037578,216.7865736,-0.071243793,0.220745339,-0.322742002,0.74689064,0.955596522
FBgn0037981,154.4645986,-0.063924521,0.196971658,-0.324536644,0.745531784,0.955596522
